2023-09-28,16:20:42.704286,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.00,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.-- Default Test --
2023-09-28,16:20:43.761138,
2023-09-28,16:20:43.761138,==== Load Resistors for MIC6814====
2023-09-28,16:20:43.790780,CO, 818000
2023-09-28,16:20:43.806402,NH3, 151000
2023-09-28,16:20:43.822027,NO2, 16300
2023-09-28,16:20:43.837651,==== R0 for MIC6814====
2023-09-28,16:20:43.861294,CO, 818000
2023-09-28,16:20:43.869303,NH3, 151000
2023-09-28,16:20:43.884970,NO2, 16300
2023-09-28,16:20:43.900595,==== Equation to get the concetraition of CO, NH3 and NO2 ====
2023-09-28,16:20:43.963637,Conctration = exp((log(Rs/R0) - b)/m)
2023-09-28,16:20:44.010798,Parameter for CO, NH3 and NO2
2023-09-28,16:20:44.042069,m_CO, -0.85, b_CO, 1.26
2023-09-28,16:20:44.061923,m_NH3, -0.54, b_NH3, -0.24
2023-09-28,16:20:44.089632,m_NO2, 1.01, b_NO2, 1.85
2023-09-28,16:20:44.120796,==== DATA STRUCTURE ====
Date,time,T[C],P[hPA],z[m],H[%],CO2[ppm],CO[ppm],NH3[ppm],NO2[ppm],H2(CO)[ppm],Etanol(CO)[ppm],NH3(CO)[ppm],H2S(CO)[ppm],CH4(CO)[ppm],C3H8(CO)[ppm],Iso-butano(CO)[ppm],Etanol(NH3)[ppm],H2(NH3)[ppm],C3H8(NH3)[ppm],Iso-butano(NH3)[ppm],NO(NO2)[ppm],H2(NO2)[ppm],lot,lat,A_1,speed,Angle,SO2_AFE,O3_AFE,PM2.5
2023-09-28,16:21:12.650512,30.0,76293.0,1485.74,45.47,463,0.0283,0.0006,0.016,0.68,0.0091,0.36,0.00,1.2454,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0037,-75.460788,7.359475,2429.5,140.51,2.00505193030165,0.005176553987618293,-0.8833625494817949,0.15084552173052673,
2023-09-28,16:21:12.776294,30.0,75629.0,1485.71,45.47,463,0.0294,0.0006,0.0158,0.68,0.0096,0.35,0.00,1.4442,0.1581,0.1896999999999999,0.09,2.80,198.64,144.87,0.03,0.004,-75.456838,7.37343,2515.2,121.15,2.991533373499427,0.19627447247537283,-1.0307403952773584,0.159858476752462,
2023-09-28,16:21:12.901565,30.0,74443.0,1485.66,45.53,463,0.0298,0.0006,0.0157,0.69,0.0097,0.37,0.00,1.506,0.1618,0.1934,0.09,2.77,196.49,143.47,0.03,0.004,-75.461513,7.385571,2642.2,122.43,2.2375693116247266,0.313611604011777,-1.0004810661078052,0.2823959396773092,
2023-09-28,16:21:13.038940,30.0,73543.0,1485.66,45.53,463,0.0298,0.0006,0.0157,0.69,0.0097,0.37,0.00,1.506,0.1618,0.1934,0.09,2.74,194.35,142.08,0.03,0.004,-75.46955,7.396787,2750.2,118.0,2.0028100211019435,0.08228610249611545,-0.9393603837125959,0.4451775788669371,
2023-09-28,16:21:13.153473,30.0,73135.0,1485.69,45.53,463,0.0298,0.0006,0.0157,0.69,0.0097,0.37,0.00,1.506,0.1618,0.1934,0.09,2.77,196.49,143.47,0.03,0.004,-75.47985600000001,7.405257000000001,2793.4,123.48,2.6436495556300215,0.09454260692337513,-1.0739951622922899,0.39195384312560066,
2023-09-28,16:21:13.279469,30.0,72877.0,1485.82,45.51,463,0.0299,0.0006,0.0157,0.69,0.0098,0.37,0.00,1.5378,0.1618,0.1934,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.491625,7.412539999999999,2823.4,125.24,2.147797761949766,0.23843609237851943,-0.8935776782123349,0.29042977884363974,
2023-09-28,16:21:13.421051,30.0,72723.0,1485.90,45.50,463,0.0299,0.0006,0.0157,0.69,0.0098,0.37,0.00,1.5378,0.1637,0.1953,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.502788,7.420852,2838.6,122.97,0.6105717666946469,0.16792289831480028,-1.0619684961454925,0.15225965834519362,
2023-09-28,16:21:13.540912,30.0,72429.0,1485.67,45.47,463,0.0299,0.0006,0.0157,0.69,0.0098,0.37,0.00,1.5378,0.1637,0.1953,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.513538,7.429394999999999,2872.6,121.91,0.7618775241911316,0.47744178556491934,-1.0822423115402433,0.22863665334104272,
2023-09-28,16:21:13.657180,30.0,71971.0,1485.61,45.43,463,0.0301,0.0006,0.0157,0.68,0.0098999999999999,0.35,0.00,1.5702,0.1637,0.1953,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.524069,7.437587,2931.6,114.27,1.8628801035340974,0.0520728947213992,-1.1189716711094404,0.3561711758194066,
2023-09-28,16:21:13.783139,30.0,71661.0,1485.45,45.42,463,0.0301,0.0006,0.0157,0.68,0.0098999999999999,0.36,0.00,1.5702,0.1637,0.1953,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.534975,7.444487,2966.1,118.84,2.8895751843286575,0.17525798152934535,-1.0041608333140177,0.020717322839874985,
2023-09-28,16:21:13.924196,30.0,71507.0,1485.42,45.41,463,0.0298,0.0006,0.0157,0.68,0.0097,0.35,0.00,1.506,0.16,0.1914999999999999,0.09,2.77,196.49,143.47,0.03,0.004,-75.546313,7.451608,2978.4,121.07,1.581263010648643,0.00579199663136426,-0.9136586824149274,0.3204312279592799,
2023-09-28,16:21:14.050518,30.0,71408.0,1485.66,45.39,463,0.0298,0.0006,0.0157,0.69,0.0097,0.37,0.00,1.506,0.16,0.1914999999999999,0.09,2.80,198.64,144.87,0.03,0.004,-75.55726899999999,7.459685,2987.0,123.94,1.856132835569381,0.11915158242901686,-0.7877064256497291,0.42946049708911377,
2023-09-28,16:21:14.160702,30.0,71618.0,1485.74,45.36,463,0.0301,0.0006,0.0157,0.69,0.0098999999999999,0.37,0.00,1.5702,0.1637,0.1953,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.567975,7.468722,2969.9,126.79,1.2344283242524303,0.17763192546272105,-1.0555504132813711,0.31952606916102116,
2023-09-28,16:21:14.301890,30.0,71712.0,1485.78,45.35,463,0.0299,0.0006,0.0158,0.70,0.0096,0.38,0.00,1.4442,0.1637,0.1953,0.09,2.74,194.35,142.08,0.03,0.004,-75.578325,7.47823,2961.5,123.57,0.379581491235269,0.22448926121194857,-1.0668439411512693,0.1682547457361555,
2023-09-28,16:21:14.419331,30.0,71746.0,1486.03,45.33,463,0.0299,0.0006,0.0158,0.69,0.0098,0.37,0.00,1.5378,0.1618,0.1934,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.588363,7.487697,2958.5,124.87,0.7743052750117185,0.36590277765835677,-1.137910995366046,0.1656206229628681,
2023-09-28,16:21:14.544908,30.0,71649.0,1485.69,45.31,463,0.0299,0.0006,0.016,0.70,0.0098,0.38,0.00,1.5378,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.5989,7.4965,2964.6,122.44,0.9079526594469386,0.20665321197148623,-0.9112958468030062,0.3558548092336045,
2023-09-28,16:21:14.675629,30.0,71595.0,1485.85,45.30,463,0.0299,0.0006,0.016,0.69,0.0098,0.37,0.00,1.5378,0.1618,0.1934,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.60973100000001,7.505177000000001,2962.3,125.35,2.3665955710966315,0.12074436738137895,-1.1845909973285547,0.3849385843989587,
2023-09-28,16:21:14.801135,29.9,71615.0,1485.79,45.29,471,0.0296,0.0006,0.0161,0.71,0.0097,0.40,0.00,1.4748,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.004,-75.620269,7.514487,2960.8,125.92,0.12091189561884719,0.2630580984391504,-0.9170935158235174,0.23823057229056926,
2023-09-28,16:21:14.927136,30.0,71905.0,1485.61,45.28,471,0.0299,0.0006,0.0161,0.71,0.0098,0.40,0.00,1.5378,0.1618,0.1934,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.631331,7.523762,2931.9,129.18,2.8820380585003993,0.29184994656582725,-0.9617992790893864,0.13146405410016765,
2023-09-28,16:21:15.053278,29.9,71719.0,1485.76,45.26,463,0.0299,0.0006,0.0161,0.68,0.0098,0.36,0.00,1.5378,0.16,0.1914999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.642831,7.533009,2955.3,134.72,2.2268469567860945,0.17982741104077182,-0.8216808698080287,0.36247918694472675,
2023-09-28,16:21:15.179022,29.9,71729.0,1485.89,45.26,471,0.0296,0.0006,0.0163,0.71,0.0095,0.40,0.00,1.4142,0.1563,0.1878,0.09,2.77,196.49,143.47,0.03,0.0039,-75.65469399999999,7.542538,2954.1,131.57,3.0255557650503735,0.1296378092784164,-1.068129698998659,0.1550279801323698,
2023-09-28,16:21:15.304817,29.9,72279.0,1485.92,45.27,463,0.0298,0.0006,0.0163,0.69,0.0097,0.37,0.00,1.506,0.1581,0.1896999999999999,0.09,2.80,198.64,144.87,0.03,0.004,-75.666663,7.55158,2884.1,138.19,0.2128607644137837,0.028616444236871208,-0.9506203319314683,0.21923129994572954,
2023-09-28,16:21:15.430472,29.9,73119.0,1485.76,45.26,471,0.0299,0.0006,0.0163,0.69,0.0098,0.37,0.00,1.5378,0.16,0.1914999999999999,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.67885,7.560980000000001,2790.8,134.06,0.13913126109648472,0.4618519429613523,-1.1223980768875932,0.0009908450013379477,
2023-09-28,16:21:15.555857,29.9,73694.0,1485.79,45.25,463,0.0299,0.0006,0.0165,0.69,0.0098,0.37,0.00,1.5378,0.16,0.1914999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.68979399999999,7.570577,2723.9,131.12,2.36541147875182,0.14104501508372413,-1.1124929928501712,0.012680544174623165,
2023-09-28,16:21:15.681989,29.8,74522.0,1485.87,45.25,463,0.0298,0.0006,0.0165,0.69,0.0097,0.37,0.00,1.506,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.004,-75.70094399999999,7.580159,2637.0,132.92,1.5290465245045706,0.13167732870373405,-1.144686968607164,0.2798159902756789,
2023-09-28,16:21:15.807372,29.8,75180.0,1485.84,45.24,463,0.0299,0.0006,0.0166,0.69,0.0098,0.37,0.00,1.5378,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.712469,7.589614999999999,2558.8,130.56,2.3964251662754124,0.36323631845445886,-0.8883459292197061,0.06206579043654892,
2023-09-28,16:21:15.933345,29.8,75090.0,1486.06,45.23,463,0.0299,0.0006,0.0166,0.68,0.0098,0.36,0.00,1.5378,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.723388,7.598697,2570.9,124.36,2.5814706637097853,0.1050996821101508,-0.9421795066060291,0.3021082198948266,
2023-09-28,16:21:16.059253,29.8,75030.0,1485.96,45.23,463,0.0299,0.0006,0.0166,0.68,0.0098,0.36,0.00,1.5378,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.734544,7.60699,2579.3,122.88,1.506383687147329,0.3284976723044488,-1.0475474463705758,0.3761690186206583,
2023-09-28,16:21:16.185264,29.8,74428.0,1486.24,45.22,463,0.0299,0.0006,0.0166,0.68,0.0098,0.36,0.00,1.5378,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.745025,7.615477999999999,2636.0,122.9,2.470889263536541,0.04224646571934276,-0.9462924196101297,0.3210110372573532,
2023-09-28,16:21:16.310978,29.8,73858.0,1485.93,45.22,463,0.0299,0.0006,0.0166,0.68,0.0098,0.36,0.00,1.5378,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.754419,7.625665,2703.3,121.52,1.7781076369795417,0.31642992151093097,-1.0218930183705308,0.06046708935825573,
2023-09-28,16:21:16.440927,29.8,73944.0,1485.87,45.22,463,0.0296,0.0006,0.0166,0.69,0.0097,0.37,0.00,1.4748,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.004,-75.764275,7.635460000000001,2695.4,130.06,1.829504512274365,0.11576971742701303,-0.7651093581661572,0.4283561424372969,
2023-09-28,16:21:16.566956,29.8,73897.0,1485.89,45.21,471,0.0299,0.0006,0.0166,0.68,0.0098,0.36,0.00,1.5378,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.776156,7.64319,2705.1,122.21,2.0679834811871394,0.13761042843283977,-1.0150076600459672,0.12623264628985043,
2023-09-28,16:21:16.692810,29.8,73777.0,1485.80,45.22,463,0.0301,0.0006,0.0166,0.69,0.0098999999999999,0.37,0.00,1.5702,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.787188,7.649755,2712.9,110.95,0.3372309788525555,0.47606307449689744,-1.1360324134840973,0.15787914786195778,
2023-09-28,16:21:16.818709,29.7,74285.0,1485.57,45.21,463,0.0298,0.0006,0.0166,0.69,0.0095,0.37,0.00,1.506,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.004,-75.79135600000001,7.660457000000001,2656.2,104.49,0.8401834575155391,0.4180458402064501,-0.8745670381854306,0.1764345929840036,
2023-09-28,16:21:16.944028,29.7,75207.0,1485.71,45.21,463,0.0298,0.0006,0.0168,0.69,0.0097,0.37,0.00,1.506,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.004,-75.78475,7.670292,2552.3,103.88,2.599825816051111,0.41015428701884055,-0.9422271742055961,0.2395254235308688,
2023-09-28,16:21:17.069463,29.7,76111.0,1485.57,45.21,463,0.0298,0.0006,0.0168,0.68,0.0097,0.36,0.00,1.506,0.1563,0.1878,0.09,2.77,196.49,143.47,0.03,0.004,-75.777138,7.678425,2451.4,104.56,1.4712442991209886,0.4115577837980097,-0.7789768050416138,0.04860908074029302,
2023-09-28,16:21:17.195105,29.7,77079.0,1485.63,45.22,471,0.0299,0.0006,0.0169,0.71,0.0098,0.40,0.00,1.5378,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.778669,7.690523,2342.5,110.23,1.64786735906395,0.08697418962336073,-0.8846445685528062,0.06306242360827335,
2023-09-28,16:21:17.320661,29.6,77534.0,1485.79,45.22,463,0.0299,0.0006,0.0171,0.68,0.0098,0.36,0.00,1.5378,0.1563,0.1878,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.782794,7.70166,2302.6,101.8,0.12872787028853805,0.1328180017202809,-0.6468850102879375,0.1395682260535655,
2023-09-28,16:21:17.446670,29.6,77971.0,1485.79,45.22,463,0.0298,0.0006,0.0172,0.68,0.0097,0.36,0.00,1.506,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.004,-75.778756,7.709666,2299.7,80.86,2.421544148054067,0.34207408667807865,-0.8091824966699972,0.23555609925232707,
2023-09-28,16:21:17.573039,29.6,78853.0,1485.63,45.23,463,0.0294,0.0006,0.0174,0.69,0.0096,0.37,0.00,1.4442,0.1493,0.1805999999999999,0.09,2.77,196.49,143.47,0.03,0.004,-75.770131,7.708085,2228.9,78.62,2.3388704872724926,0.347605346292695,-0.8955690183141507,0.05171407097355918,
2023-09-28,16:21:17.699021,29.6,80565.0,1485.63,45.22,463,0.0296,0.0006,0.0174,0.69,0.0097,0.37,0.00,1.4748,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.004,-75.768563,7.717013000000001,2157.4,107.84,1.7141760602751148,0.1960617436774632,-0.9357879735099531,0.1295647087195973,
2023-09-28,16:21:17.824259,29.6,80982.0,1485.64,45.23,463,0.0298,0.0006,0.0174,0.69,0.0097,0.37,0.00,1.506,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.004,-75.779288,7.722466000000001,2060.3,108.08,1.634156540226837,0.4709599212725017,-0.81754274354616,0.16217994347878312,
2023-09-28,16:21:17.949651,29.6,81542.0,1485.64,45.23,463,0.0299,0.0006,0.0176,0.69,0.0098,0.37,0.00,1.5378,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.79164399999999,7.725913,1929.9,116.47,0.6930136290486647,0.2797892264297187,-0.7841830934608104,0.07612755461368581,
2023-09-28,16:21:18.076439,29.6,82023.0,1485.66,45.22,463,0.0299,0.0006,0.0176,0.69,0.0098,0.37,0.00,1.5378,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.804938,7.7284,1817.4,122.7,2.4929239289636786,0.14544953264683474,-0.7655180444228546,0.03589123349173845,
2023-09-28,16:21:18.202428,29.6,82548.0,1485.50,45.23,463,0.0299,0.0006,0.0176,0.68,0.0098,0.36,0.00,1.5378,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.818663,7.730623,1750.9,125.8,1.5779257287690203,0.4959970562524851,-0.8383823574943063,0.03565570849304278,
2023-09-28,16:21:18.327973,29.6,82974.0,1485.52,45.23,463,0.0299,0.0006,0.0176,0.68,0.0098,0.35,0.00,1.5378,0.1528,0.1842,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.832619,7.733038,1705.4,126.16,0.9739088166524748,0.4856817509722717,-0.8849048184967668,0.235578366512315,
2023-09-28,16:21:18.458064,29.6,83453.0,1485.63,45.25,463,0.0299,0.0006,0.0176,0.68,0.0098,0.35,0.00,1.5378,0.1528,0.1842,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.846356,7.735838,1656.0,125.61,0.05577971804516639,0.2781109654173782,-0.925082809588189,0.19412686361613818,
2023-09-28,16:21:18.583931,29.6,83893.0,1485.82,45.23,463,0.0299,0.0006,0.0176,0.68,0.0098,0.36,0.00,1.5378,0.1528,0.1842,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.85996899999999,7.738515,1610.0,121.26,1.4374615397778145,0.00852147813564158,-0.7063083360933231,0.4203692370656058,
2023-09-28,16:21:18.709425,29.6,84577.0,1485.45,45.22,463,0.0299,0.0006,0.0176,0.69,0.0098,0.37,0.00,1.5378,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.873644,7.740659,1538.4,122.89,0.7084372275677048,0.2010640247798508,-0.7415704735054814,0.2950010595100029,
2023-09-28,16:21:18.835447,29.6,85438.0,1485.53,45.23,463,0.0296,0.0006,0.0177,0.69,0.0097,0.37,0.00,1.4748,0.1493,0.1805999999999999,0.09,2.80,198.64,144.87,0.03,0.004,-75.887375,7.742623,1451.4,124.63,2.5232446381307447,0.10058355939264607,-0.5617401790800971,0.186514066967716,
2023-09-28,16:21:18.961570,29.6,86427.0,1485.40,45.22,463,0.0299,0.0006,0.0177,0.69,0.0098,0.37,0.00,1.5378,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.901025,7.744117999999999,1353.9,122.29,0.8380122748980852,0.3505887443830155,-0.6183270651805756,0.16557935588139383,
2023-09-28,16:21:19.087561,29.6,87329.0,1485.71,45.21,463,0.0299,0.0006,0.0179,0.69,0.0098,0.37,0.00,1.5378,0.1528,0.1842,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.91444399999999,7.745385000000001,1259.0,119.69,2.965643941549436,0.07424361831983917,-0.587635542717884,0.14992895754562496,
2023-09-28,16:21:19.213446,29.6,88327.0,1485.63,45.22,463,0.0298,0.0006,0.0179,0.69,0.0097,0.37,0.00,1.506,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.004,-75.927825,7.746747999999999,1159.1,118.99,1.0531664787361483,0.10931385245740777,-0.7508129932032265,0.0059620586743321935,
2023-09-28,16:21:19.339251,29.6,89240.0,1485.59,45.20,463,0.0298,0.0006,0.018,0.69,0.0097,0.37,0.00,1.506,0.1493,0.1805999999999999,0.09,2.83,200.82,146.28,0.03,0.004,-75.941056,7.748589999999999,1066.0,118.19,1.8395811285444064,0.3104335753794396,-0.8600606703976377,0.32918187097069446,
2023-09-28,16:21:19.465764,29.7,89552.0,1485.71,45.20,463,0.0298,0.0006,0.018,0.68,0.0097,0.36,0.00,1.506,0.1493,0.1805999999999999,0.09,2.77,196.49,143.47,0.03,0.004,-75.953863,7.749763000000001,1042.5,114.81,1.1267068084568188,0.2882966074929898,-0.6134107631695827,0.10829388168988313,
2023-09-28,16:21:19.591677,29.7,90101.0,1485.66,45.20,463,0.0299,0.0006,0.018,0.68,0.0098,0.36,0.00,1.5378,0.1493,0.1805999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.96515600000001,7.743963000000001,988.2,114.35,2.0066578473788055,0.06921964012031251,-0.7335173217788282,0.1354967585889253,
2023-09-28,16:21:19.717375,29.7,90685.0,1485.69,45.21,463,0.0299,0.0006,0.018,0.68,0.0098,0.36,0.00,1.5378,0.1493,0.1805999999999999,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.97605,7.738722,931.4,100.81,1.9081405342067974,0.36454179363633177,-0.5054731020496561,0.3292162669659262,
2023-09-28,16:21:19.842962,29.8,91170.0,1485.74,45.20,463,0.0301,0.0006,0.018,0.69,0.0098999999999999,0.37,0.00,1.5702,0.151,0.1823999999999999,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.986631,7.739897999999999,876.5,80.86,2.240777540114163,0.25354965564388937,-0.49777148670189797,0.3287030100195663,
2023-09-28,16:21:19.968991,29.9,91872.0,1485.63,45.20,463,0.0298,0.0006,0.018,0.68,0.0097,0.36,0.00,1.506,0.1476,0.1789,0.09,2.77,196.49,143.47,0.03,0.004,-75.990175,7.748315,843.0,85.73,1.6465614753019229,0.20898723536681324,-0.7130320063122172,0.27745656208239866,
2023-09-28,16:21:20.095397,29.9,92945.0,1485.79,45.20,463,0.0298,0.0006,0.018,0.69,0.0097,0.37,0.00,1.506,0.1476,0.1789,0.09,2.77,196.49,143.47,0.03,0.004,-75.984838,7.756473,786.9,88.84,2.2823885947493396,0.48821514661998294,-0.4848600510310088,0.47424280137220065,
2023-09-28,16:21:20.221032,29.9,94203.0,1485.68,45.18,463,0.0301,0.0006,0.0179,0.69,0.0098999999999999,0.37,0.00,1.5702,0.151,0.1823999999999999,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.97590600000001,7.756369999999999,708.4,74.82,0.15680449157261503,0.3964282648378776,-0.8078242069303884,0.39019742801600954,
2023-09-28,16:21:20.347005,29.9,95621.0,1485.71,45.17,463,0.0301,0.0006,0.0179,0.69,0.0098999999999999,0.37,0.00,1.5702,0.151,0.1823999999999999,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.977556,7.749805,634.0,61.05,1.5361035702111592,0.31063797382105085,-0.7939162254493785,0.3116937569911287,
2023-09-28,16:21:20.464637,29.9,96777.0,1485.82,45.17,463,0.0301,0.0006,0.0179,0.68,0.0098999999999999,0.36,0.00,1.5702,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.983313,7.747286999999999,552.2,39.14,0.09157585356662958,0.42824161341747385,-0.5348977009184389,0.42073148929191756,
2023-09-28,16:21:20.588235,29.9,97418.0,1485.61,45.16,463,0.0301,0.0006,0.0179,0.68,0.0098999999999999,0.35,0.00,1.5702,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.984475,7.744567,483.4,16.21,2.836682860702673,0.3862169740316549,-0.5468502599766432,0.3019939175569244,
2023-09-28,16:21:20.713486,29.9,97790.0,1485.76,45.15,463,0.0301,0.0006,0.0179,0.68,0.0098999999999999,0.35,0.00,1.5702,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.985175,7.744758,393.0,2.0,0.240201038108544,0.49778373137932025,-0.6386632251397671,0.2279234933271243,
2023-09-28,16:21:20.854585,29.8,98144.0,1485.76,45.15,463,0.0301,0.0006,0.0179,0.68,0.0098999999999999,0.35,0.00,1.5702,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.985063,7.744844,371.5,0.0,2.374471430631303,0.4315241317977026,-0.39114317047585,0.38823231711449485,
2023-09-28,16:21:20.980767,30.0,98224.0,1485.72,45.14,463,0.0301,0.0006,0.0179,0.69,0.0098999999999999,0.37,0.00,1.5702,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.985063,7.744844,371.5,0.0,0.38506457037744574,0.17924515744904057,-0.38940035020696157,0.49537233524341423,
2023-09-28,16:21:21.091366,30.2,98201.0,1485.76,45.14,463,0.0301,0.0006,0.0179,0.68,0.0098999999999999,0.36,0.00,1.5702,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.985063,7.744844,371.5,0.0,2.296552577958146,0.26144097164741203,-0.5180588305431273,0.02528608895696588,
2023-09-28,16:21:21.232223,30.2,98278.0,1485.79,45.14,463,0.0298,0.0006,0.0179,0.68,0.0097,0.36,0.00,1.506,0.1493,0.1805999999999999,0.09,2.80,198.64,144.87,0.03,0.004,-75.985063,7.744844,371.5,0.0,0.49762196600589953,0.15167356541020788,-0.4654523997374567,0.0655362713987706,
2023-09-28,16:21:21.358335,30.3,97431.0,1485.77,45.13,463,0.0301,0.0006,0.0177,0.69,0.0098999999999999,0.37,0.00,1.5702,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.985838,7.745789999999999,349.4,39.46,1.7189843072758704,0.24102735103049272,-0.32645540539543866,0.005656292578209099,
2023-09-28,16:21:21.484835,30.3,96154.0,1485.97,45.14,463,0.0301,0.0006,0.0176,0.69,0.0098999999999999,0.37,0.00,1.5702,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.980988,7.75029,359.7,77.1,1.9020741721092245,0.324508099477816,-0.45259587639144655,0.3226862930308305,
2023-09-28,16:21:21.595410,30.4,95296.0,1485.39,45.12,463,0.0301,0.0006,0.0176,0.69,0.0098999999999999,0.37,0.00,1.5702,0.1545,0.186,0.09,2.74,194.35,142.08,0.03,0.0040999999999999,-75.969756,7.749638,416.1,107.58,1.4605207759591206,0.31589051815909963,-0.2813349547172973,0.1697562684020188,
2023-09-28,16:21:21.720800,30.5,94556.0,1485.68,45.13,463,0.0299,0.0006,0.0174,0.68,0.0098,0.35,0.00,1.5378,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.9568,7.748562,543.0,122.5,0.7883696488239178,0.2341685826257962,-0.5102411674940195,0.07238659647695372,
2023-09-28,16:21:21.862224,30.5,94201.0,1485.82,45.11,456,0.0298,0.0006,0.0176,0.70,0.0097,0.39,0.00,1.506,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.004,-75.942406,7.747921000000001,595.6,131.42,3.0257223369308255,0.42369306074296764,-0.24875306689156107,0.4704427280569697,
2023-09-28,16:21:21.988518,30.6,93708.0,1485.87,45.11,456,0.0301,0.0006,0.0176,0.70,0.0098999999999999,0.39,0.00,1.5702,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.928088,7.747725,634.6,133.5,1.857521854030902,0.4839519608233147,-0.2608812787558702,0.33055289257167225,
2023-09-28,16:21:22.111752,30.7,93503.0,1485.71,45.11,456,0.0301,0.0006,0.0176,0.68,0.0098999999999999,0.36,0.00,1.5702,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.91315,7.747732000000001,644.5,132.03,0.5023273177125577,0.2217804216644096,-0.4184051959883775,0.30716928827666024,
