2023-09-28,16:20:42.704286,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.00,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.-- Default Test --
2023-09-28,16:20:43.761138,
2023-09-28,16:20:43.761138,==== Load Resistors for MIC6814====
2023-09-28,16:20:43.790780,CO, 818000
2023-09-28,16:20:43.806402,NH3, 151000
2023-09-28,16:20:43.822027,NO2, 16300
2023-09-28,16:20:43.837651,==== R0 for MIC6814====
2023-09-28,16:20:43.861294,CO, 818000
2023-09-28,16:20:43.869303,NH3, 151000
2023-09-28,16:20:43.884970,NO2, 16300
2023-09-28,16:20:43.900595,==== Equation to get the concetraition of CO, NH3 and NO2 ====
2023-09-28,16:20:43.963637,Conctration = exp((log(Rs/R0) - b)/m)
2023-09-28,16:20:44.010798,Parameter for CO, NH3 and NO2
2023-09-28,16:20:44.042069,m_CO, -0.85, b_CO, 1.26
2023-09-28,16:20:44.061923,m_NH3, -0.54, b_NH3, -0.24
2023-09-28,16:20:44.089632,m_NO2, 1.01, b_NO2, 1.85
2023-09-28,16:20:44.120796,==== DATA STRUCTURE ====
Date,time,T[C],P[hPA],z[m],H[%],CO2[ppm],CO[ppm],NH3[ppm],NO2[ppm],H2(CO)[ppm],Etanol(CO)[ppm],NH3(CO)[ppm],H2S(CO)[ppm],CH4(CO)[ppm],C3H8(CO)[ppm],Iso-butano(CO)[ppm],Etanol(NH3)[ppm],H2(NH3)[ppm],C3H8(NH3)[ppm],Iso-butano(NH3)[ppm],NO(NO2)[ppm],H2(NO2)[ppm],lot,lat,A_1,speed,Angle,SO2_AFE,O3_AFE,PM2.5
2023-09-28,16:21:12.901565,33.0,100545.0,1485.66,45.53,463,0.0279999999999999,0.0006,0.021,0.69,0.009,0.37,0.00,1.1934,0.1376,0.1685,0.09,2.77,196.49,143.47,0.03,0.0037,-75.6918,9.40151,6.8,0.0,2.2757113310737584,0.3432597168035759,-0.41677226148108704,0.047475773950103384,
2023-09-28,16:21:13.038940,33.1,100542.0,1485.66,45.53,463,0.0356999999999999,0.0006,0.0202,0.69,0.0123,0.37,0.00,2.882,0.1425,0.1736,0.09,2.74,194.35,142.08,0.03,0.0053,-75.6918,9.40151,6.8,0.0,1.209259423506786,0.010706146522582616,-0.578002466722684,0.420753161479097,
2023-09-28,16:21:13.153473,33.1,100548.0,1485.69,45.53,463,0.0318,0.0006,0.0197,0.69,0.0106,0.37,0.00,1.9298,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0045,-75.6918,9.40151,6.8,0.0,0.48564054270367335,0.15797255290446044,-0.47584415340003067,0.15151787663813931,
2023-09-28,16:21:13.279469,33.2,100548.0,1485.82,45.51,463,0.0305,0.0006,0.0197999999999999,0.69,0.01,0.37,0.00,1.6368,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0042,-75.6918,9.40151,6.8,0.0,2.077251751914739,0.16843022181686695,-0.49834806076492105,0.44729021067601954,
2023-09-28,16:21:13.421051,33.2,100545.0,1485.90,45.50,463,0.0299,0.0006,0.0197999999999999,0.69,0.0098,0.37,0.00,1.5378,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.6918,9.40151,6.8,0.0,1.2500039391466242,0.1804741680929744,-0.4248437107654981,0.3548918240906994,
2023-09-28,16:21:13.540912,33.3,100552.0,1485.67,45.47,463,0.0291,0.0006,0.0197999999999999,0.69,0.0095,0.37,0.00,1.3847,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,0.7251087943395261,0.43050039177185273,-0.4174376859255167,0.06216311504900146,
2023-09-28,16:21:13.657180,33.3,100561.0,1485.61,45.43,463,0.0283999999999999,0.0006,0.02,0.68,0.0092,0.35,0.00,1.2722,0.1442,0.1754,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,0.3891134471699356,0.2497419858863414,-0.49394374603606456,0.09585714282219204,
2023-09-28,16:21:13.783139,33.3,100561.0,1485.45,45.42,463,0.0281,0.0006,0.0203,0.68,0.009,0.36,0.00,1.2191,0.1392,0.1702,0.09,2.80,198.64,144.87,0.03,0.0037,-75.6918,9.40151,6.8,0.0,2.7036157156657707,0.3665727669808644,-0.4748535085825002,0.006384050332460978,
2023-09-28,16:21:13.924196,33.4,100571.0,1485.42,45.41,463,0.0283999999999999,0.0006,0.0203,0.68,0.0092,0.35,0.00,1.2722,0.1425,0.1736,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,1.0638245805077733,0.48938794156593723,-0.5450202833110711,0.3298667395933449,
2023-09-28,16:21:14.050518,33.5,100568.0,1485.66,45.39,463,0.0283,0.0006,0.0204999999999999,0.69,0.0091,0.37,0.00,1.2454,0.1425,0.1736,0.09,2.80,198.64,144.87,0.03,0.0037,-75.6918,9.40151,6.8,0.0,2.7417177349887956,0.269689916324978,-0.5926339822040793,0.09341774173835754,
2023-09-28,16:21:14.160702,33.5,100577.0,1485.74,45.36,463,0.0283,0.0006,0.0208,0.69,0.0091,0.37,0.00,1.2454,0.1425,0.1736,0.09,2.77,196.49,143.47,0.03,0.0037,-75.6918,9.40151,6.8,0.0,1.8081156480212914,0.47128552606111634,-0.5310651785218425,0.3868861765500192,
2023-09-28,16:21:14.301890,33.5,100568.0,1485.78,45.35,463,0.0281,0.0006,0.0212,0.70,0.009,0.38,0.00,1.2191,0.1409,0.1719,0.09,2.74,194.35,142.08,0.03,0.0037,-75.6918,9.40151,6.8,0.0,0.07701261511020269,0.0742135153099927,-0.6174376210739924,0.43498111064829337,
2023-09-28,16:21:14.419331,33.6,100571.0,1486.03,45.33,463,0.0281,0.0006,0.0215,0.69,0.009,0.37,0.00,1.2191,0.1409,0.1719,0.09,2.77,196.49,143.47,0.03,0.0037,-75.6918,9.40151,6.8,0.0,0.02855942997250203,0.49207156549954,-0.7233846249387843,0.3355535132877784,
2023-09-28,16:21:14.544908,33.6,100574.0,1485.69,45.31,463,0.0281,0.0006,0.0217,0.70,0.009,0.38,0.00,1.2191,0.1409,0.1719,0.09,2.80,198.64,144.87,0.03,0.0037,-75.6918,9.40151,6.8,0.0,0.22869939517491228,0.43723128121979876,-0.39182554691397903,0.3114711573295416,
2023-09-28,16:21:14.675629,33.7,100565.0,1485.85,45.30,463,0.0283,0.0006,0.0215,0.69,0.0091,0.37,0.00,1.2454,0.1425,0.1736,0.09,2.77,196.49,143.47,0.03,0.0037,-75.6918,9.40151,6.8,0.0,0.008181628819802562,0.3467149424890817,-0.6985776926655857,0.11908100424414914,
2023-09-28,16:21:14.801135,33.7,100581.0,1485.79,45.29,471,0.0283,0.0006,0.0215,0.71,0.0091,0.40,0.00,1.2454,0.1425,0.1736,0.09,2.77,196.49,143.47,0.03,0.0037,-75.6918,9.40151,6.8,0.0,0.3199140071555625,0.00047825133094653305,-0.7505337544262123,0.05243900491331932,
2023-09-28,16:21:14.927136,33.8,100574.0,1485.61,45.28,471,0.0278,0.0006,0.0213,0.71,0.0089,0.40,0.00,1.1681,0.1392,0.1702,0.09,2.77,196.49,143.47,0.03,0.0036,-75.6918,9.40151,6.8,0.0,3.118051111882401,0.4264068065487619,-0.6835722857824226,0.3257938870837414,
2023-09-28,16:21:15.053278,33.9,100574.0,1485.76,45.26,463,0.0281,0.0006,0.0212,0.68,0.009,0.36,0.00,1.2191,0.1409,0.1719,0.09,2.77,196.49,143.47,0.03,0.0037,-75.6918,9.40151,6.8,0.0,0.5364684630508673,0.04021707171837158,-0.62264913526805,0.44447072280145355,
2023-09-28,16:21:15.179022,33.9,100568.0,1485.89,45.26,471,0.0283999999999999,0.0006,0.0213,0.71,0.0092,0.40,0.00,1.2722,0.1442,0.1754,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,3.0828690391152302,0.44104736768175073,-0.6901839674401093,0.2727641740566598,
2023-09-28,16:21:15.304817,33.9,100568.0,1485.92,45.27,463,0.0283999999999999,0.0006,0.0217,0.69,0.0092,0.37,0.00,1.2722,0.1442,0.1754,0.09,2.80,198.64,144.87,0.03,0.0038,-75.6918,9.40151,6.8,0.0,2.3741936878718333,0.07179997840534735,-0.534749272927356,0.22985665161519336,
2023-09-28,16:21:15.430472,34.0,100562.0,1485.76,45.26,471,0.0286,0.0006,0.0219,0.69,0.0092,0.37,0.00,1.2996,0.1459,0.1771,0.09,2.80,198.64,144.87,0.03,0.0038,-75.6918,9.40151,6.8,0.0,1.86316881210677,0.3530495016295578,-0.9189998499488777,0.03938903723949827,
2023-09-28,16:21:15.555857,34.1,100565.0,1485.79,45.25,463,0.0286,0.0006,0.0219,0.69,0.0092,0.37,0.00,1.2996,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,0.44016587279230196,0.16077451408415466,-0.8941147970508401,0.1441142023366992,
2023-09-28,16:21:15.681989,34.1,100575.0,1485.87,45.25,463,0.0286,0.0006,0.0219,0.69,0.0092,0.37,0.00,1.2996,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,1.7697537796243872,0.4543381240338811,-0.8199155144427458,0.13652383693356424,
2023-09-28,16:21:15.807372,34.1,100553.0,1485.84,45.24,463,0.0286,0.0006,0.0217,0.69,0.0092,0.37,0.00,1.2996,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,3.0372442160840185,0.12305597356896625,-0.7296936414135038,0.32797579194129894,
2023-09-28,16:21:15.933345,34.2,100575.0,1486.06,45.23,463,0.0286,0.0006,0.0217,0.68,0.0092,0.36,0.00,1.2996,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,1.6511046313187105,0.1502104958891224,-0.7629892056972636,0.3440561991691103,
2023-09-28,16:21:16.059253,34.3,100569.0,1485.96,45.23,463,0.0286,0.0006,0.0215,0.68,0.0092,0.36,0.00,1.2996,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,1.1773634490832692,0.41174980887157686,-0.7937289937280174,0.11863665816666485,
2023-09-28,16:21:16.185264,34.3,100569.0,1486.24,45.22,463,0.0283,0.0006,0.0215,0.68,0.0091,0.36,0.00,1.2454,0.1442,0.1754,0.09,2.77,196.49,143.47,0.03,0.0037,-75.6918,9.40151,6.8,0.0,0.831273855809985,0.10196820996905981,-0.7991774343679557,0.19717538241569044,
2023-09-28,16:21:16.310978,34.3,100569.0,1485.93,45.22,463,0.0288,0.0006,0.0215,0.68,0.0093,0.36,0.00,1.3274,0.1476,0.1789,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,0.9585384458958461,0.03764127289502728,-0.8808495978832265,0.4259624790699782,
2023-09-28,16:21:16.440927,34.4,100562.0,1485.87,45.22,463,0.0288,0.0006,0.0215,0.69,0.0093,0.37,0.00,1.3274,0.1476,0.1789,0.09,2.80,198.64,144.87,0.03,0.0038,-75.6918,9.40151,6.8,0.0,0.5658148748794564,0.3924412899383552,-0.8838741401185248,0.15151579825587286,
2023-09-28,16:21:16.566956,34.4,100569.0,1485.89,45.21,471,0.0289,0.0006,0.0213,0.68,0.0093999999999999,0.36,0.00,1.3558,0.1493,0.1805999999999999,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,2.841181300844089,0.37782320846589246,-0.6202807065103462,0.2550573171522969,
2023-09-28,16:21:16.692810,34.5,100559.0,1485.80,45.22,463,0.0288,0.0006,0.0212,0.69,0.0093,0.37,0.00,1.3274,0.1476,0.1789,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,2.775442682956859,0.17349892300207964,-0.8291732602223407,0.012695835431413005,
2023-09-28,16:21:16.818709,34.5,100575.0,1485.57,45.21,463,0.0288,0.0006,0.0208,0.69,0.0093,0.37,0.00,1.3274,0.1493,0.1805999999999999,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,0.9651391056536291,0.23617733120026946,-0.7779932019854479,0.17681527957345872,
2023-09-28,16:21:16.944028,34.6,100569.0,1485.71,45.21,463,0.0289,0.0006,0.0204999999999999,0.69,0.0093999999999999,0.37,0.00,1.3558,0.1493,0.1805999999999999,0.09,2.80,198.64,144.87,0.03,0.0039,-75.6918,9.40151,6.8,0.0,2.7089162969762923,0.33665505562769205,-0.8685198470721738,0.07742245627428984,
2023-09-28,16:21:17.069463,34.6,100575.0,1485.57,45.21,463,0.0289,0.0006,0.0202,0.68,0.0093999999999999,0.36,0.00,1.3558,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,2.0182315698722366,0.25336206131821537,-0.8611734117785508,0.4948015003464234,
2023-09-28,16:21:17.195105,34.6,100590.0,1485.63,45.22,471,0.0289,0.0006,0.0197999999999999,0.71,0.0093999999999999,0.40,0.00,1.3558,0.151,0.1823999999999999,0.09,2.80,198.64,144.87,0.03,0.0039,-75.6918,9.40151,6.8,0.0,3.0666344102575605,0.4932444324106663,-0.8340754437901804,0.005278970683588402,
2023-09-28,16:21:17.320661,34.7,100572.0,1485.79,45.22,463,0.0289,0.0006,0.0195,0.68,0.0093999999999999,0.36,0.00,1.3558,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,0.19086420804920431,0.4152092142579492,-0.805423363498271,0.10249426188713501,
2023-09-28,16:21:17.446670,34.8,100579.0,1485.79,45.22,463,0.0286,0.0006,0.0197,0.68,0.0092,0.36,0.00,1.2996,0.1476,0.1789,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,3.1183477709279046,0.016531168622411052,-1.019077145860165,0.27937237831024,
2023-09-28,16:21:17.573039,34.8,100566.0,1485.63,45.23,463,0.0291,0.0006,0.0197,0.69,0.0095,0.37,0.00,1.3847,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,1.252895530325213,0.48122485503100654,-0.7377255906113297,0.09817786525049821,
2023-09-28,16:21:17.699021,34.8,100587.0,1485.63,45.22,463,0.0291,0.0006,0.0197999999999999,0.69,0.0095,0.37,0.00,1.3847,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,1.4698242184328927,0.2157828478199491,-0.9279568265495955,0.2933746933884341,
2023-09-28,16:21:17.824259,34.9,100576.0,1485.64,45.23,463,0.0291,0.0006,0.0197999999999999,0.69,0.0095,0.37,0.00,1.3847,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,2.1099310013315904,0.033712558968804096,-0.8576321739806765,0.3300507749832176,
2023-09-28,16:21:17.949651,34.9,100582.0,1485.64,45.23,463,0.0291,0.0006,0.0197999999999999,0.69,0.0093,0.37,0.00,1.3274,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0038,-75.6918,9.40151,6.8,0.0,0.8016582316787016,0.21908500751123478,-0.6562927684652493,0.402429617496054,
2023-09-28,16:21:18.076439,34.9,100566.0,1485.66,45.22,463,0.0279999999999999,0.0006,0.02,0.69,0.009,0.37,0.00,1.1934,0.1425,0.1736,0.09,2.77,196.49,143.47,0.03,0.0037,-75.6918,9.40151,6.8,0.0,1.0623724601841642,0.1241265888150187,-0.8356874858785494,0.42314192922096355,
2023-09-28,16:21:18.202428,35.0,100579.0,1485.50,45.23,463,0.0291,0.0006,0.0195,0.68,0.0095,0.36,0.00,1.3847,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,2.4407731023076438,0.1498364064372984,-1.0312983951917265,0.4382427642229166,
2023-09-28,16:21:18.327973,35.0,100582.0,1485.52,45.23,463,0.0293,0.0006,0.0192999999999999,0.68,0.0095,0.35,0.00,1.4142,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0039,-75.6918,9.40151,6.8,0.0,0.1276450998681275,0.2353432070895825,-0.9635620622772546,0.1605413984827022,
2023-09-28,16:21:18.458064,35.0,100576.0,1485.63,45.25,463,0.0291,0.0006,0.019,0.68,0.0095,0.35,0.00,1.3847,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0039,-75.6918,9.40151,6.8,0.0,2.6263646780482843,0.20020942478496934,-0.846009368600835,0.11081223336317753,
2023-09-28,16:21:18.583931,35.1,100573.0,1485.82,45.23,463,0.0289,0.0006,0.0187,0.68,0.0093999999999999,0.36,0.00,1.3558,0.1528,0.1842,0.09,2.80,198.64,144.87,0.03,0.0039,-75.6918,9.40151,6.8,0.0,2.0705110660146593,0.4301063161303602,-0.6691846083153458,0.22375408322131968,
2023-09-28,16:21:18.709425,35.1,100582.0,1485.45,45.22,463,0.0289,0.0006,0.0184,0.69,0.0093999999999999,0.37,0.00,1.3558,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,2.915941133533853,0.05753764264152844,-0.9356599508521863,0.4251954283846233,
2023-09-28,16:21:18.835447,35.1,100573.0,1485.53,45.23,463,0.0291,0.0006,0.0182,0.69,0.0095,0.37,0.00,1.3847,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0039,-75.6918,9.40151,6.8,0.0,0.6696743367120384,0.40579021361481193,-0.8144419383089699,0.47103102545395575,
2023-09-28,16:21:18.961570,35.2,100576.0,1485.40,45.22,463,0.0291,0.0006,0.0179,0.69,0.0095,0.37,0.00,1.3847,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6918,9.40151,6.8,0.0,1.7675983193775753,0.20676445130821858,-1.0555493964899927,0.2843369380066568,
2023-09-28,16:21:19.087561,35.2,100678.0,1485.71,45.21,463,0.0293,0.0006,0.0179,0.69,0.0095,0.37,0.00,1.4142,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0039,-75.6918,9.40151,6.8,0.0,0.16909399078473852,0.1891104055140987,-0.9500044532836261,0.32115592766687556,
2023-09-28,16:21:19.213446,35.3,100769.0,1485.63,45.22,463,0.0291,0.0006,0.0179,0.69,0.0095,0.37,0.00,1.3847,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0039,-75.692131,9.401267,13.2,4.14,0.7952720297501199,0.06335657542953321,-0.8786205254719012,0.23917931701679934,
2023-09-28,16:21:19.339251,35.3,100582.0,1485.59,45.20,463,0.0291,0.0006,0.0177,0.69,0.0095,0.37,0.00,1.3847,0.1545,0.186,0.09,2.83,200.82,146.28,0.03,0.0039,-75.692269,9.400953,16.0,1.35,2.247732671578517,0.16719657702297913,-0.9494767106084041,0.3893486928749712,
2023-09-28,16:21:19.465764,35.3,100738.0,1485.71,45.20,463,0.0291,0.0006,0.0176,0.68,0.0095,0.36,0.00,1.3847,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0039,-75.69229399999999,9.40098,16.7,0.0,0.3516399709650811,0.03520889727065568,-1.0643694641845738,0.14297636269477343,
2023-09-28,16:21:19.591677,35.4,100644.0,1485.66,45.20,463,0.0289,0.0006,0.0174,0.68,0.0093999999999999,0.36,0.00,1.3558,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0039,-75.69229399999999,9.40098,16.7,0.0,2.793812512394795,0.3320009374131979,-1.0955972917998054,0.3844807980691217,
2023-09-28,16:21:19.717375,35.4,100597.0,1485.69,45.21,463,0.0291,0.0006,0.0172,0.68,0.0095,0.36,0.00,1.3847,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0039,-75.69229399999999,9.40098,16.7,0.0,1.734645231452788,0.33422348256585593,-1.1058895355177676,0.32579181044189437,
2023-09-28,16:21:19.842962,35.4,100604.0,1485.74,45.20,463,0.0288,0.0006,0.0172,0.69,0.0093,0.37,0.00,1.3274,0.151,0.1823999999999999,0.09,2.80,198.64,144.87,0.03,0.0038,-75.69229399999999,9.400993,17.9,0.0,0.06718550672175705,0.023954177087124606,-1.1526680998306935,0.1247982414618245,
2023-09-28,16:21:19.968991,35.4,100604.0,1485.63,45.20,463,0.0288,0.0006,0.0174,0.68,0.0093,0.36,0.00,1.3274,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0038,-75.69228100000001,9.400993,18.6,0.0,2.685641166064759,0.23877797507033638,-1.0702336985992613,0.3552636744813436,
2023-09-28,16:21:20.095397,35.5,100597.0,1485.79,45.20,463,0.0291,0.0006,0.0177,0.69,0.0095,0.37,0.00,1.3847,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0039,-75.69228100000001,9.400993,18.6,0.0,0.3212519694853937,0.27017160650210253,-0.9933730605024274,0.04262932332129421,
2023-09-28,16:21:20.221032,35.5,100600.0,1485.68,45.18,463,0.0291,0.0006,0.0182,0.69,0.0095,0.37,0.00,1.3847,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0039,-75.69228100000001,9.400993,18.6,0.0,2.33796549013037,0.4834631988276347,-0.9562513825573422,0.014707734477852286,
2023-09-28,16:21:20.347005,35.6,100607.0,1485.71,45.17,463,0.0291,0.0006,0.0184,0.69,0.0095,0.37,0.00,1.3847,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0039,-75.69228100000001,9.400993,18.6,0.0,2.9095150866867345,0.2362795418985456,-0.8650393087943267,0.33899953596665416,
2023-09-28,16:21:20.464637,35.6,100594.0,1485.82,45.17,463,0.0291,0.0006,0.0184,0.68,0.0095,0.36,0.00,1.3847,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0039,-75.69228100000001,9.400993,18.6,0.0,1.696200720395739,0.26292140081839943,-1.0142454327395338,0.4126625343416694,
2023-09-28,16:21:20.588235,35.6,100583.0,1485.61,45.16,463,0.0291,0.0006,0.0182,0.68,0.0095,0.35,0.00,1.3847,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0039,-75.69228100000001,9.400993,18.6,0.0,2.670531746310591,0.32565849612889075,-0.8983917104719041,0.16002075180872183,
2023-09-28,16:21:20.713486,35.7,100580.0,1485.76,45.15,463,0.0291,0.0006,0.0179,0.68,0.0095,0.35,0.00,1.3847,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0039,-75.69228100000001,9.400993,18.6,0.0,2.530425969998593,0.15953251897320886,-1.0006085774526094,0.16439541151323767,
2023-09-28,16:21:20.854585,39.6,100572.0,1485.76,45.15,463,0.032,0.0016,0.0068,0.68,0.0107,0.35,0.00,1.9695,0.6191,0.6043,0.09,2.77,196.49,143.47,0.03,0.0045,-75.690781,9.400448,153.6,0.0,1.7200578455805937,0.2998218690435125,-0.6923812685549713,0.12115446003959701,
2023-09-28,16:21:20.980767,39.8,100579.0,1485.72,45.14,463,0.032,0.0015,0.0069,0.69,0.0107,0.37,0.00,1.9695,0.583,0.5743,0.09,2.77,196.49,143.47,0.03,0.0045,-75.690825,9.400435,154.0,0.0,0.1858345844605809,0.20145943508433545,-0.9684181514476563,0.3850799815509161,
2023-09-28,16:21:21.091366,40.0,100629.0,1485.76,45.14,463,0.0318,0.0015,0.0070999999999999,0.68,0.0106,0.36,0.00,1.9298,0.5544,0.5503,0.09,2.77,196.49,143.47,0.03,0.0045,-75.690969,9.40046,154.3,0.91,0.5024492524060286,0.02683946322759323,-0.8743740111425322,0.259207333481496,
2023-09-28,16:21:21.232223,40.1,100641.0,1485.79,45.14,463,0.0318,0.0014,0.0072,0.68,0.0106,0.36,0.00,1.9298,0.5272,0.5273,0.09,2.80,198.64,144.87,0.03,0.0045,-75.690988,9.400454,154.3,0.0,0.411711203407425,0.23397862525887242,-0.9914520671267375,0.002106526088329841,
2023-09-28,16:21:21.358335,40.3,100623.0,1485.77,45.13,463,0.0315,0.0013,0.0073,0.69,0.0105,0.37,0.00,1.8524,0.4911999999999999,0.4965,0.09,2.77,196.49,143.47,0.03,0.0044,-75.690988,9.400454,154.3,0.0,0.03636083066076074,0.3206157999307696,-0.9698260581489886,0.48048757908369616,
2023-09-28,16:21:21.484835,40.4,100626.0,1485.97,45.14,463,0.0317,0.0013,0.0076,0.69,0.0106,0.37,0.00,1.8907,0.4765,0.4838,0.09,2.77,196.49,143.47,0.03,0.0044,-75.690988,9.400454,154.3,0.0,1.7593243337882338,0.0031811080925658874,-0.926852021727409,0.035465087396872264,
2023-09-28,16:21:21.595410,40.5,100613.0,1485.39,45.12,463,0.0317,0.0013,0.0077,0.69,0.0106,0.37,0.00,1.8907,0.4621,0.4715,0.09,2.74,194.35,142.08,0.03,0.0044,-75.690988,9.400454,154.3,0.0,1.3656781338193356,0.030881121235525222,-1.0171814135413042,0.31615845008003435,
2023-09-28,16:21:21.720800,40.6,100636.0,1485.68,45.13,463,0.0311,0.0012,0.0077,0.68,0.0103,0.35,0.00,1.7778999999999998,0.4347,0.4476,0.09,2.77,196.49,143.47,0.03,0.0043,-75.690988,9.400454,154.3,0.0,3.1039487011803555,0.2543176702997641,-1.0618791771503813,0.4670662333545206,
2023-09-28,16:21:21.862224,40.8,100591.0,1485.82,45.11,456,0.0311,0.0012,0.0079,0.70,0.0103,0.39,0.00,1.7778999999999998,0.4172999999999999,0.4322999999999999,0.09,2.77,196.49,143.47,0.03,0.0043,-75.690988,9.400454,154.3,0.0,2.7185995222936326,0.4803849071930337,-0.9214190941129301,0.31162470599559616,
2023-09-28,16:21:21.988518,40.9,100580.0,1485.87,45.11,456,0.031,0.0012,0.008,0.70,0.0103,0.39,0.00,1.7416,0.4046,0.4211,0.09,2.77,196.49,143.47,0.03,0.0043,-75.69086300000001,9.400402,150.2,0.0,1.2771289230707819,0.43061607355360515,-1.0632238638712592,0.17552507344927554,
2023-09-28,16:21:22.111752,40.9,100542.0,1485.71,45.11,456,0.0311,0.0012,0.0081999999999999,0.68,0.0103,0.36,0.00,1.7778999999999998,0.3963,0.4138,0.09,2.77,196.49,143.47,0.03,0.0043,-75.691013,9.40043,148.5,0.0,0.009654899604546019,0.4391611275722544,-0.9416204261047424,0.3515803852079035,
2023-09-28,16:21:22.237443,41.0,100574.0,1485.84,45.11,456,0.0311,0.0011,0.0081999999999999,0.68,0.0103,0.36,0.00,1.7778999999999998,0.3843,0.4031,0.09,2.77,196.49,143.47,0.03,0.0043,-75.691013,9.40043,148.5,0.0,1.0464644987158345,0.4860931241466789,-0.823927493434429,0.45956806911947495,
2023-09-28,16:21:22.363674,41.1,100574.0,1485.85,45.15,463,0.0311,0.0011,0.0083,0.68,0.0103,0.36,0.00,1.7778999999999998,0.3764,0.3961,0.09,2.77,196.49,143.47,0.03,0.0043,-75.691013,9.40043,148.5,0.0,2.186748067728653,0.30808423523098555,-1.1013662914879283,0.09772152050898786,
2023-09-28,16:21:22.478922,41.2,100536.0,1485.72,45.13,463,0.031,0.0011,0.0084,0.68,0.0103,0.36,0.00,1.7416,0.3686999999999999,0.3892,0.09,2.77,196.49,143.47,0.03,0.0043,-75.691013,9.40043,148.5,0.0,0.2576146187569951,0.2513934475572848,-0.9595694256410071,0.013681127412327576,
2023-09-28,16:21:22.605136,41.2,100731.0,1485.76,45.14,456,0.0311,0.0011,0.0084,0.68,0.0103,0.36,0.00,1.7778999999999998,0.3611,0.3824,0.09,2.77,196.49,143.47,0.03,0.0043,-75.691013,9.40043,148.5,0.0,2.033094019730317,0.05803248406191175,-1.1651864764398616,0.07404629285126768,
